25.5,0.0001551477
25.6,0.0001481191
25.7,0.0004335753
25.8,0.0001642115
25.9,0.0000473237
26.0,0.0001965009
26.1,0.0004117022
26.2,0.0000227407
26.3,0.0000260975
26.4,0.0000232048
26.5,0.0000074532
26.6,0.0001223998
26.7,0.0000185610
26.8,0.0001094453
26.9,0.0000082061
27.0,0.0000067885
27.1,0.0000037773
27.2,0.0000079322
27.3,0.0000021347
27.4,0.0000073122
27.5,0.0000008921
27.6,0.0000003068
27.7,0.0000002430
27.8,0.0000031983
27.9,0.0000012953
28.0,0.0000017142
28.1,0.0000173483
28.2,0.0000051061
28.3,0.0000670615
28.4,0.0000820727
28.5,0.0000107044
28.6,0.0003382987
28.7,0.0004391414
28.8,0.0000716949
28.9,0.0001247860
29.0,0.0000669338
29.1,0.0004573735
29.2,0.0002883064
29.3,0.0000526467
29.4,0.0007668999
29.5,0.0002642194
29.6,0.0001964157
29.7,0.0000170849
29.8,0.0000197587
29.9,0.0000076242
30.0,0.0000017810
30.1,0.0000010171
30.2,0.0000056103
30.3,0.0000055278
30.4,0.0000002106
30.5,0.0000054122
30.6,0.0000005104
30.7,0.0000005987
30.8,0.0000482540
30.9,0.0000011479
31.0,0.0000077725
31.1,0.0007103528
31.2,0.0002421109
31.3,0.0006904089
31.4,0.0006417032
31.5,0.0010337791
31.6,0.0005290865
31.7,0.0000333621
31.8,0.0002508864
31.9,0.0001818644
32.0,0.0005741321
32.1,0.0004258253
32.2,0.0000877454
32.3,0.0004370216
32.4,0.0000975050
32.5,0.0000105090
32.6,0.0000212756
32.7,0.0000208150
32.8,0.0000024350
32.9,0.0000219557
33.0,0.0000173668
33.1,0.0000063815
33.2,0.0000149668
33.3,0.0000018591
33.4,0.0000006075
33.5,0.0000036524
33.6,0.0001352454
33.7,0.0000166876
33.8,0.0000138322
33.9,0.0001054678
34.0,0.0001211422
34.1,0.0000010544
34.2,0.0000012808
34.3,0.0000033079
34.4,0.0000007506
34.5,0.0000108838
34.6,0.0000326525
34.7,0.0000182274
34.8,0.0000005603
34.9,0.0000010419
35.0,0.0000004606
35.1,0.0000219672
35.2,0.0000366686
35.3,0.0000333665
35.4,0.0000454541
35.5,0.0001448705
35.6,0.0005482790
35.7,0.0001520122
35.8,0.0003757857
35.9,0.0000548698
36.0,0.0001192854
36.1,0.0002798738
36.2,0.0000387421
36.3,0.0000790146
36.4,0.0000083226
36.5,0.0003944401
36.6,0.0001007070
36.7,0.0001111658
36.8,0.0000673587
36.9,0.0001276928
37.0,0.0002289173
37.1,0.0022040568
37.2,0.0001198616
37.3,0.0003995061
37.4,0.0001079537
37.5,0.0000114546
37.6,0.0000714076
37.7,0.0000060216
37.8,0.0001488441
37.9,0.0000554176
38.0,0.0000194153
38.1,0.0000030537
38.2,0.0000030298
38.3,0.0001399796
38.4,0.0000239051
38.5,0.0000394226
38.6,0.0000284726
38.7,0.0000215392
38.8,0.0000659647
38.9,0.0007762180
39.0,0.0012693228
39.1,0.0025286097
39.2,0.0000887233
39.3,0.0002013602
39.4,0.0001082336
39.5,0.0000649754
39.6,0.0001374005
39.7,0.0000468657
39.8,0.0000438621
39.9,0.0001949744
40.0,0.0009265190
40.1,0.0003894914
40.2,0.0048398394
40.3,0.0000583709
40.4,0.0000710691
40.5,0.0006677868
40.6,0.0003581919
40.7,0.0007595986
40.8,0.0000119788
40.9,0.0003784636
41.0,0.0000121948
41.1,0.0000019573
41.2,0.0000054410
41.3,0.0001390837
41.4,0.0000196637
41.5,0.0000140584
41.6,0.0005747635
41.7,0.0011678443
41.8,0.0001041271
41.900000000000006,0.0000036172
42.0,0.0000057086
42.1,0.0000161464
42.2,0.0000116251
42.3,0.0000133757
42.400000000000006,0.0000053877
42.5,0.0000032135
42.6,0.0000371923
42.7,0.0000015466
42.8,0.0001504928
42.900000000000006,0.0001996223
43.0,0.0000329129
43.1,0.0001686508
43.2,0.0006782723
43.3,0.0005263863
43.400000000000006,0.0000124532
43.5,0.0000975494
43.6,0.0004837674
43.7,0.0000182680
43.8,0.0001291445
43.900000000000006,0.0002756499
44.0,0.0007539281
44.1,0.0003197320
44.2,0.0003748426
44.3,0.0000715921
44.400000000000006,0.0000427697
44.5,0.0000566962
44.6,0.0000168468
44.7,0.0000047917
44.8,0.0000199792
44.900000000000006,0.0000119739
45.0,0.0000141223
45.1,0.0000173917
45.2,0.0000025234
45.3,0.0000031082
45.400000000000006,0.0000100453
45.5,0.0005757103
45.6,0.0001307972
45.7,0.0002916093
45.8,0.0009852406
45.900000000000006,0.0001296631
46.0,0.0000273202
46.1,0.0001169102
46.2,0.0000157383
46.3,0.0000032197
46.400000000000006,0.0000063790
46.5,0.0002801690
46.6,0.0000755333
46.7,0.0001326926
46.8,0.0000378194
46.900000000000006,0.0000473786
47.0,0.0001084840
47.1,0.0000925574
47.2,0.0001108376
47.3,0.0000338132
47.400000000000006,0.0000488505
47.5,0.0000561680
47.6,0.0000795154
47.7,0.0001072390
47.8,0.0000898819
47.900000000000006,0.0003027185
48.0,0.0001416034
48.1,0.0000011648
48.2,0.0000006342
48.3,0.0000126368
48.400000000000006,0.0000728968
48.5,0.0000796378
48.6,0.0000807398
48.7,0.0000172778
48.8,0.0001607348
48.900000000000006,0.0000080609
49.0,0.0000202340
49.1,0.0000304185
49.2,0.0000029112
49.3,0.0000053848
49.400000000000006,0.0000052225
49.5,0.0000043806
49.6,0.0000526547
49.7,0.0000093589
49.8,0.0000058064
49.900000000000006,0.0000172530
50.0,0.0000215918
50.1,0.0000259712
50.2,0.0000147047
50.3,0.0000419006
50.400000000000006,0.0004056618
50.5,0.0000319534
50.6,0.0000144495
50.7,0.0005399220
50.8,0.0000004497
50.900000000000006,0.0000083639
51.0,0.0000172823
51.1,0.0000169539
51.2,0.0000517735
51.3,0.0000106086
51.400000000000006,0.0000073246
51.5,0.0000487606
51.6,0.0000098572
51.7,0.0000025247
51.8,0.0000209890
51.900000000000006,0.0000724454
52.0,0.0001694965
52.1,0.0000344124
52.2,0.0000377219
52.3,0.0001145449
52.400000000000006,0.0000704064
52.5,0.0005552338
52.6,0.0005529320
52.7,0.0004447817
52.8,0.0001622501
52.900000000000006,0.0000548920
53.0,0.0021752445
53.1,0.0002064504
53.2,0.0005579256
53.3,0.0001986509
53.400000000000006,0.0000566897
53.5,0.0000226052
53.6,0.0000076447
53.7,0.0000098171
53.8,0.0000089836
53.900000000000006,0.0000013045
54.0,0.0000015435
54.1,0.0000041880
54.2,0.0000113663
54.3,0.0000820972
54.400000000000006,0.0000316375
54.5,0.0004190950
54.6,0.0000317291
54.7,0.0000056564
54.8,0.0000276132
54.900000000000006,0.0000080786
55.0,0.0000005853
55.1,0.0000873400
55.2,0.0000070785
55.3,0.0000155555
55.400000000000006,0.0000042679
55.5,0.0000389872
55.6,0.0000058637
55.7,0.0000593484
55.8,0.0000172680
55.900000000000006,0.0000087831
56.0,0.0000057543
56.1,0.0000040310
56.2,0.0000033466
56.3,0.0000035265
56.400000000000006,0.0000058485
56.5,0.0000063642
56.6,0.0000018354
56.7,0.0000006160
56.8,0.0000019084
56.900000000000006,0.0000008374
57.0,0.0000023784
57.1,0.0000008984
57.2,0.0000183507
57.3,0.0000647915
57.400000000000006,0.0000365824
57.5,0.0001275616
57.6,0.0000115063
57.7,0.0000813543
57.800000000000004,0.0000886700
57.9,0.0000491036
58.0,0.0000571947
58.1,0.0000152180
58.2,0.0000268935
58.300000000000004,0.0000158873
58.4,0.0000708092
58.5,0.0005816594
58.6,0.0000044615
58.7,0.0000063000
58.800000000000004,0.0000669669
58.9,0.0000094216
59.0,0.0000140128
59.1,0.0000426347
59.2,0.0003384090
59.300000000000004,0.0000216673
59.4,0.0000046275
59.5,0.0000035350
59.6,0.0000017870
59.7,0.0000279280
59.800000000000004,0.0000212741
59.9,0.0000041249
60.0,0.0000586002
60.1,0.0000080997
60.2,0.0000061853
60.300000000000004,0.0001061716
60.4,0.0000045853
60.5,0.0000116474
60.6,0.0000047677
60.7,0.0000014862
60.800000000000004,0.0000108114
60.9,0.0000012669
61.0,0.0000033718
61.1,0.0000010212
61.2,0.0000008501
61.300000000000004,0.0000007393
61.4,0.0000016622
61.5,0.0000007983
61.6,0.0000005273
61.7,0.0000005801
61.800000000000004,0.0000005785
61.9,0.0000005010
62.0,0.0000003784
62.1,0.0000005763
62.2,0.0000028789
62.300000000000004,0.0000023806
62.4,0.0000276790
62.5,0.0004140073
62.6,0.0001439121
62.7,0.0005716774
62.800000000000004,0.0007155379
62.9,0.0017348677
63.0,0.0043589184
63.1,0.0007937287
63.2,0.0014543626
63.300000000000004,0.0015101351
63.4,0.0803929120
63.5,1.0000000000
63.6,1.0000000000
63.7,0.8790656328
63.800000000000004,0.0249261390
63.900000000000006,0.0031484102
64.0,0.0107671227
64.1,0.0026132541
64.2,0.0036083008
64.30000000000001,0.0034470290
64.4,0.0006832395
64.5,0.0011967386
64.6,0.0020450563
64.7,0.0025372887
64.80000000000001,0.0015310579
64.9,0.0005425597
65.0,0.0000928065
65.1,0.0001415822
65.2,0.0017414022
65.30000000000001,0.0004506939
65.4,0.0001772278
65.5,0.0001076779
65.6,0.0001409909
65.7,0.0002680102
65.80000000000001,0.0003131020
65.9,0.0001035078
66.0,0.0000825114
66.1,0.0004137641
66.2,0.0001192880
66.30000000000001,0.0000138813
66.4,0.0000683171
66.5,0.0000048158
66.6,0.0000108498
66.7,0.0000031467
66.80000000000001,0.0000060161
66.9,0.0000046412
67.0,0.0000346478
67.1,0.0000075168
67.2,0.0000056983
67.30000000000001,0.0000221874
67.4,0.0001080539
67.5,0.0000095764
67.6,0.0001455031
67.7,0.0001129907
67.80000000000001,0.0001139178
67.9,0.0000301673
68.0,0.0000259244
68.1,0.0000574617
68.2,0.0000094086
68.30000000000001,0.0000149163
68.4,0.0000349270
68.5,0.0000112255
68.6,0.0000066186
68.7,0.0000148011
68.80000000000001,0.0000189189
68.9,0.0000068381
69.0,0.0000067140
69.1,0.0000481241
69.2,0.0000221298
69.30000000000001,0.0000396872
69.4,0.0000113025
69.5,0.0000099593
69.6,0.0000069788
69.7,0.0000028904
69.80000000000001,0.0000058043
69.9,0.0000013881
70.0,0.0000071158
70.1,0.0000154260
70.2,0.0000219871
70.30000000000001,0.0000206614
70.4,0.0000059064
70.5,0.0000060998
70.6,0.0000149219
70.7,0.0000044734
70.80000000000001,0.0000019263
70.9,0.0000009498
71.0,0.0000031774
71.1,0.0000096884
71.2,0.0000075360
71.30000000000001,0.0000015713
71.4,0.0000001757
71.5,0.0000013642
71.6,0.0000010894
71.7,0.0000008145
71.80000000000001,0.0000026037
71.9,0.0000040208
72.0,0.0000194232
72.1,0.0000056386
72.2,0.0001288539
72.30000000000001,0.0000149527
72.4,0.0000367055
72.5,0.0000170831
72.6,0.0000275106
72.7,0.0000520855
72.80000000000001,0.0000348470
72.9,0.0000834830
73.0,0.0000454273
73.1,0.0000077496
73.2,0.0000124581
73.30000000000001,0.0000027989
73.4,0.0000009130
73.5,0.0000007948
73.6,0.0000032975
73.7,0.0000002143
73.80000000000001,0.0000000299
73.9,0.0000010037
74.0,0.0000002679
74.1,0.0000013151
74.2,0.0000203529
74.30000000000001,0.0000099533
74.4,0.0000083392
74.5,0.0000123240
74.6,0.0001432099
74.7,0.0000204298
74.80000000000001,0.0000316294
74.9,0.0000010083
75.0,0.0000116795
75.1,0.0000064554
75.2,0.0000156240
75.30000000000001,0.0006848854
75.4,0.0000961007
75.5,0.0000638676
75.6,0.0000631300
75.7,0.0000158354
75.80000000000001,0.0001823096
75.9,0.0000143494
76.0,0.0002800571
76.1,0.0000467810
76.2,0.0000236280
76.30000000000001,0.0000686552
76.4,0.0000458105
76.5,0.0000723783
76.6,0.0001625342
76.7,0.0002265493
76.80000000000001,0.0000952980
76.9,0.0000982427
77.0,0.0000924364
77.1,0.0020001850
77.2,0.0030259197
77.30000000000001,0.0013774368
77.4,0.0001210622
77.5,0.0000716746
77.6,0.0000057212
77.7,0.0000438023
77.80000000000001,0.0000044762
77.9,0.0000062536
78.0,0.0000252509
78.1,0.0000049152
78.2,0.0000072402
78.30000000000001,0.0000033799
78.4,0.0000029514
78.5,0.0000041933
78.6,0.0000011465
78.7,0.0000036636
78.80000000000001,0.0000027668
78.9,0.0000024712
79.0,0.0000015084
79.1,0.0000032394
79.2,0.0000011640
79.30000000000001,0.0000040174
79.4,0.0000025701
79.5,0.0000042055
79.6,0.0000179989
79.7,0.0000024337
79.80000000000001,0.0000030296
79.9,0.0000005056
80.0,0.0000017485
80.1,0.0000004181
80.2,0.0000043554
80.30000000000001,0.0000000860
80.4,0.0000003035
80.5,0.0000015149
80.6,0.0000022020
80.7,0.0000031179
80.80000000000001,0.0001148785
80.9,0.0000017608
81.0,0.0000050450
81.1,0.0003012358
81.2,0.0000211631
81.30000000000001,0.0000077433
81.4,0.0000258122
81.5,0.0004646686
81.6,0.0001585908
81.7,0.0000284829
81.80000000000001,0.0000036376
81.9,0.0000069916
82.0,0.0000032517
82.1,0.0000143816
82.2,0.0000134129
82.30000000000001,0.0000144904
82.4,0.0000213541
82.5,0.0000134519
82.6,0.0000423714
82.7,0.0000174881
82.80000000000001,0.0000154597
82.9,0.0005231046
83.0,0.0000729801
83.1,0.0006113494
83.2,0.0027471713
83.30000000000001,0.0010650971
83.4,0.0007566409
83.5,0.0010791508
83.6,0.0000684731
83.7,0.0004877585
83.80000000000001,0.0002071366
83.9,0.0000126708
84.0,0.0003765823
84.1,0.0000914676
84.2,0.0000235657
84.30000000000001,0.0000279590
84.4,0.0000089785
84.5,0.0000113440
84.6,0.0000093505
84.7,0.0000125899
84.80000000000001,0.0000083157
84.9,0.0000018779
85.0,0.0000075416
85.1,0.0000020930
85.2,0.0000059790
85.30000000000001,0.0000040085
85.4,0.0000130179
85.5,0.0000039741
85.6,0.0000058485
85.7,0.0000159042
85.80000000000001,0.0001450801
85.9,0.0000317908
86.0,0.0000690197
86.1,0.0000722864
86.2,0.0000035700
86.30000000000001,0.0000779916
86.4,0.0000580007
86.5,0.0000369132
86.6,0.0000132524
86.7,0.0000103030
86.80000000000001,0.0000180414
86.9,0.0000186433
87.0,0.0001992093
87.1,0.0001708076
87.2,0.0002464217
87.30000000000001,0.0000304586
87.4,0.0000294644
87.5,0.0000117450
87.6,0.0000560479
87.7,0.0000059022
87.80000000000001,0.0000064257
87.9,0.0000152786
88.0,0.0000350292
88.1,0.0002045268
88.2,0.0000677172
88.30000000000001,0.0000733692
88.4,0.0000121698
88.5,0.0000148608
88.6,0.0000039116
88.7,0.0000273739
88.80000000000001,0.0001194752
88.9,0.0002372448
89.0,0.0000259694
89.1,0.0002345850
89.2,0.0000866286
89.30000000000001,0.0003631792
89.4,0.0001540672
89.5,0.0001105529
89.60000000000001,0.0005396187
89.7,0.0001158392
89.8,0.0000857867
89.9,0.0003263350
90.0,0.0000369945
