25.5,0.0024647769
25.6,0.0054407096
25.7,0.0055538290
25.8,0.0035026427
25.9,0.0012210296
26.0,0.0164136905
26.1,0.0373935625
26.2,0.0200917479
26.3,0.0390345193
26.4,0.0354560502
26.5,0.0416486785
26.6,0.0432877466
26.7,0.0097454926
26.8,0.0062361923
26.9,0.0060048993
27.0,0.0035897836
27.1,0.0046711224
27.2,0.0030244845
27.3,0.0013019261
27.4,0.0038858973
27.5,0.0019154469
27.6,0.0009251583
27.7,0.0006847536
27.8,0.0024346020
27.9,0.0014132545
28.0,0.0011824798
28.1,0.0022593345
28.2,0.0028749080
28.3,0.0037484716
28.4,0.0064325114
28.5,0.0045008147
28.6,0.0033622188
28.7,0.0058145765
28.8,0.0021217181
28.9,0.0033539410
29.0,0.0104326885
29.1,0.0037530861
29.2,0.0080139274
29.3,0.0291905589
29.4,0.0087475302
29.5,0.0031580506
29.6,0.0127733890
29.7,0.0171964820
29.8,0.0057350714
29.9,0.0020691357
30.0,0.0017189533
30.1,0.0004196063
30.2,0.0024696903
30.3,0.0029972442
30.4,0.0006811828
30.5,0.0040579592
30.6,0.0010352470
30.7,0.0024264224
30.8,0.0025804683
30.9,0.0058655441
31.0,0.0059907930
31.1,0.0100151971
31.2,0.0051138457
31.3,0.0088033043
31.4,0.0165844411
31.5,0.0104019698
31.6,0.0078693694
31.7,0.0247964542
31.8,0.0108808447
31.9,0.0183169618
32.0,0.0264927186
32.1,0.0140035283
32.2,0.0123584997
32.3,0.0310650673
32.4,0.0088999569
32.5,0.0079036336
32.6,0.0085676089
32.7,0.0078050545
32.8,0.0015465352
32.9,0.0027872899
33.0,0.0019898072
33.1,0.0017912127
33.2,0.0026899662
33.3,0.0011443202
33.4,0.0006372769
33.5,0.0009645072
33.6,0.0014905049
33.7,0.0006690937
33.8,0.0022438895
33.9,0.0020485655
34.0,0.0045853849
34.1,0.0006177509
34.2,0.0033167815
34.3,0.0059227562
34.4,0.0054590986
34.5,0.0065959301
34.6,0.0196757615
34.7,0.0049891230
34.8,0.0026252088
34.9,0.0080158869
35.0,0.0068410784
35.1,0.0055481829
35.2,0.0084175570
35.3,0.0041195527
35.4,0.0181481745
35.5,0.0032633552
35.6,0.0075237653
35.7,0.0134903919
35.8,0.0041123950
35.9,0.0038326657
36.0,0.0011907060
36.1,0.0013284822
36.2,0.0018348100
36.3,0.0028066118
36.4,0.0082242852
36.5,0.0139975771
36.6,0.0430213697
36.7,0.0311257057
36.8,0.0515391678
36.9,0.0137294400
37.0,0.0025784122
37.1,0.0073871054
37.2,0.0009016568
37.3,0.0012605943
37.4,0.0003328178
37.5,0.0012614832
37.6,0.0014073309
37.7,0.0010845946
37.8,0.0011926140
37.9,0.0006739699
38.0,0.0005192554
38.1,0.0001512815
38.2,0.0002007441
38.3,0.0013580143
38.4,0.0005569803
38.5,0.0002438561
38.6,0.0075879991
38.7,0.0019394497
38.8,0.0005755640
38.9,0.0011703204
39.0,0.0133538786
39.1,0.0174914710
39.2,0.0038167886
39.3,0.0115738166
